"T","mu_theta_1_if","mu_theta_1_slab","theta_2_if","theta_2_slab","theta_3","theta_4_if","theta_4_slab","theta_5","mu_theta_6","mu_theta_6b","mu_theta_7","theta_9_if","theta_9_slab","theta_6xc","theta_1_slab_Ca_smallM","theta_1_if_reg_Al","theta_1_if_reg_Ca","theta_1_if_reg_CAM","theta_1_if_reg_Ja","theta_1_if_reg_NZ","theta_1_if_reg_SA","theta_1_if_reg_Tw","theta_1_slab_reg_Al","theta_1_slab_reg_Ca","theta_1_slab_reg_CAM","theta_1_slab_reg_Ja","theta_1_slab_reg_NZ","theta_1_slab_reg_SA","theta_1_slab_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta_6_x1_reg_Al","theta_6_x1_reg_Ca","theta_6_x1_reg_CAM","theta_6_x1_reg_Ja","theta_6_x1_reg_NZ","theta_6_x1_reg_SA","theta_6_x1_reg_Tw","theta_6_x2_reg_Al","theta_6_x2_reg_Ca","theta_6_x2_reg_CAM","theta_6_x2_reg_Ja","theta_6_x2_reg_NZ","theta_6_x2_reg_SA","theta_6_x2_reg_Tw","theta_6_x3_reg_Al","theta_6_x3_reg_Ca","theta_6_x3_reg_CAM","theta_6_x3_reg_Ja","theta_6_x3_reg_NZ","theta_6_x3_reg_SA","theta_6_x3_reg_Tw","theta_6_1_reg_Al","theta_6_1_reg_Ca","theta_6_1_reg_CAM","theta_6_1_reg_Ja","theta_6_1_reg_NZ","theta_6_1_reg_SA","theta_6_1_reg_Tw","theta_6_2_reg_Al","theta_6_2_reg_Ca","theta_6_2_reg_CAM","theta_6_2_reg_Ja","theta_6_2_reg_NZ","theta_6_2_reg_SA","theta_6_2_reg_Tw","theta_6_3_reg_Al","theta_6_3_reg_Ca","theta_6_3_reg_CAM","theta_6_3_reg_Ja","theta_6_3_reg_NZ","theta_6_3_reg_SA","theta_6_3_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta_1_f","psi_theta_1_if","psi_theta_6","psi_theta_6b","psi_theta_7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9","theta_1_if_reg_global","theta_1_slab_reg_global","theta7_reg_global","theta_6_x1_reg_global","theta_6_x2_reg_global","theta_6_x3_reg_global","theta_6_1_reg_global","theta_6_2_reg_global","theta_6_3_reg_global"
-1,6.86855,9.79228,-2.36424,-2.792,0.13284,1.09819,1.32071,0.2885,-0.00123464,-0.00236723,1.6339,0.0262958,0.0162482,-0.294845,9.134,6.92636,6.88874,6.89718,6.94518,6.84694,6.86499,6.81865,10.0324,10.0318,9.73444,10.0633,9.89034,9.68954,9.65558,1.41905,1.60046,1.94371,1.53987,1.85992,2.15319,1.71512,-0.00390212,-0.00255056,-0.00277169,-0.00370131,-0.00219192,-0.00135866,-0.000673088,-0.00199525,-0.00194957,-0.000761087,-0.000869881,-0.00032555,-0.000592846,-0.0036871,-0.00106401,-0.00221728,-0.00141538,-0.000144646,-0.004184,-0.00289831,-0.00269371,-0.0010567,-0.00189933,-0.00266321,-0.00149786,-0.00173133,-0.00272017,-0.00431026,-0.00141322,-0.000816359,-0.0012071,-0.00136107,-0.000264213,-0.000866123,-0.00136713,-0.00338376,-0.00271629,-0.00317888,-0.00384845,-0.00204026,-0.00203911,-0.00249915,2.52292,-9.496,0.944172,0.218712,0.510572,0.463189,0.0278152,0.130993,0.000361273,0.000972977,0.169712,1,0.491422,-0.0878772,-0.482254,0.296264,0.810605,0.501157,-0.480559,-0.245172,0,0.870922,0.228311,0.0403509,0.15814,-0.131096,-0.0818809,0.495347,-0.207224,0,0,0.969614,0.222609,0.495296,0.00857399,-0.256699,0.22315,-0.0408954,0,0,0,0.846314,-0.0702223,0.365533,-0.0712792,-0.186848,-0.441106,0,0,0,0,0.798104,-0.230505,0.447667,0.384828,-0.167382,0,0,0,0,0,0.372709,-0.484721,-0.0577636,-0.626635,0,0,0,0,0,0,0.485594,-0.164753,0.0896318,0,0,0,0,0,0,0,0.510307,-0.189871,0,0,0,0,0,0,0,0,0.485725,6.857109713583066,9.580698915022394,1.423505730655616,-0.0029337357495377654,-0.00316994777924206,-0.0026919618214960245,-0.0020283953545136672,-0.0011531122945460264,-0.002186707434991862
-1,6.58566,9.50498,-2.27005,-2.70428,0.130581,1.07024,1.26652,0.065256,-0.00130746,-0.00309723,1.65298,0.0234526,0.0173942,-0.328984,8.59024,6.56486,6.579,6.58324,6.64399,6.60872,6.56807,6.61998,9.72587,9.34974,9.55989,9.72989,9.45514,9.52142,9.27485,1.32873,1.69008,1.74333,1.53758,1.80431,2.06914,1.63228,-0.00340076,-0.00267679,-0.00180093,-0.0039098,-0.00262584,-0.00104974,-0.00309984,-0.00366003,-0.0041453,-0.00112449,-0.00108378,-0.00283051,-0.00175306,-0.00282337,-0.00316502,-0.00491064,-0.00287919,0.000128459,-0.00319359,-0.00294037,-0.00178628,-0.00185988,-0.00341565,-0.00375627,-0.00349323,-0.00314518,-0.00244399,-0.00304775,-0.00153222,-0.00117048,-0.00102733,-0.00180417,-0.00100596,-0.00108287,-0.00137785,-0.00333815,-0.0036859,-0.00255799,-0.00393758,-0.00274157,-0.00310247,-0.00360224,5.6349,-9.36632,0.942539,0.21746,0.511323,0.44062,0.0230467,0.111321,0.000288949,0.000935363,0.205688,1,-0.122449,0.0493523,-0.394104,0.202301,0.225597,-0.525782,0.0347868,-0.118943,0,0.992475,-0.35989,-0.255179,0.134979,0.267837,0.0758534,-0.473652,0.0850506,0,0,0.931689,0.336151,0.315458,-0.0869003,-0.101941,0.439973,-0.0173905,0,0,0,0.816436,0.311006,-0.29054,0.111499,0.291833,0.331959,0,0,0,0,0.862912,0.690342,-0.557755,-0.241951,0.0570614,0,0,0,0,0,0.555726,0.491287,-0.298907,-0.00391402,0,0,0,0,0,0,0.377521,0.199189,-0.145068,0,0,0,0,0,0,0,0.555102,0.526035,0,0,0,0,0,0,0,0,0.753054,6.587234172536553,9.438560066118846,1.6668231693556612,-0.003408262556091491,-0.0036448220453115226,-0.0030070828851540246,-0.0032476869717394962,-0.001216390557764546,-0.0016312888391286316
-1,6.40542,9.54294,-2.23315,-2.70693,0.129835,1.01972,1.28969,0.0810327,-0.00171284,-0.00291166,1.72741,0.0130791,0.0181166,-0.310052,8.97421,6.31502,6.81617,6.49625,6.66459,6.52886,6.52854,6.30883,9.67604,9.70408,9.8055,9.82916,9.59672,9.5486,9.35514,1.38514,1.63366,1.98858,1.53723,1.78865,2.0788,1.68252,-0.00305548,-0.00376107,-0.00351692,-0.00432792,-0.00490745,-0.00123686,-0.00379584,-0.00296253,-0.00155248,-0.000550431,-0.00115121,-0.00204211,-0.00159577,-0.00408954,-0.00275126,-0.00258643,-0.00263044,-0.000435692,-0.00265574,-0.00431464,-0.00479907,-0.00430737,-0.00371594,-0.00362679,-0.0038678,-0.00274492,-0.00355596,-0.00125259,-0.00143641,-0.00137265,-0.00134307,-0.00190224,-0.00120066,-0.00132718,-0.00128812,-0.00223961,-0.00422694,-0.00248741,-0.00389838,-0.00344119,-0.00479091,-0.00202773,5.34653,-10.9847,0.937929,0.199511,0.507657,0.460097,0.179492,0.16901,0.00036071,0.00133448,0.265865,1,0.093818,0.287942,-0.136367,0.260271,-0.103483,-0.0616934,-0.178298,-0.178022,0,0.995589,-0.292583,0.0654466,0.585343,0.0961011,-0.478317,0.258523,-0.192154,0,0,0.911858,-0.0139205,0.216517,0.151407,0.0247716,0.0621664,0.130022,0,0,0,0.988396,0.367275,-0.237834,-0.16478,-0.255955,-0.437817,0,0,0,0,0.638641,-0.113937,0.252774,0.444329,-0.0687853,0,0,0,0,0,0.942117,-0.33378,-0.416667,-0.282585,0,0,0,0,0,0,0.751224,-0.15708,-0.121219,0,0,0,0,0,0,0,0.660518,-0.43521,0,0,0,0,0,0,0,0,0.658869,6.676883548517231,9.272832210966596,1.9245148530218312,-0.0005433665779425458,-0.003412702190932146,-0.0030277928969933425,-0.0024970150345637377,-0.0023757895438592863,-0.004815377740006339
-1,6.58508,9.43643,-2.25106,-2.67893,0.13059,1.01398,1.25152,0.124367,-0.0018983,-0.00280243,1.7069,0.0180409,0.0168566,-0.333116,8.71486,6.47729,6.58264,6.49951,6.8259,6.52587,6.58734,6.50805,9.49183,9.40523,9.49806,9.6832,9.40227,9.40501,9.33834,1.41413,1.63479,1.68268,1.53575,1.7488,2.07638,1.65926,-0.00218765,-0.004498,-0.00218905,-0.00409242,-0.00295306,-0.00161822,-0.00298832,-0.00311358,-0.00336014,-0.000702723,-0.00134168,-0.00185367,-0.00120658,-0.00463133,-0.00508441,-0.0016207,-0.00434348,-0.000198662,-0.0054025,-0.00322469,-0.00203009,-0.00313106,-0.00370553,-0.00136137,-0.00279582,-0.00434317,-0.00287847,-0.00208937,-0.00175808,-0.00126237,-0.00126397,-0.00200903,-0.000169623,-0.00129591,-0.00220669,-0.00157173,-0.00394329,-0.00207349,-0.0039689,-0.000208224,-0.00264083,-0.0025868,-1.00051,-5.554,0.984801,0.218562,0.514068,0.479452,0.105258,0.0838744,0.000710151,0.00144599,0.273652,1,0.322433,-0.204203,-0.36701,0.077546,0.416318,-0.344414,0.127266,-0.304218,0,0.946592,-0.0658408,0.0690554,0.568641,-0.125295,0.357448,-0.0298128,0.018685,0,0,0.976712,0.112499,0.438353,-0.456314,-0.400104,0.289544,0.555763,0,0,0,0.920803,0.00874502,-0.155144,-0.0197962,-0.0627932,-0.164919,0,0,0,0,0.691667,0.0807572,0.392195,0.693418,-0.183691,0,0,0,0,0,0.756417,0.306112,-0.0369945,-0.388109,0,0,0,0,0,0,0.587889,-0.470983,0.0957502,0,0,0,0,0,0,0,0.437165,0.452795,0,0,0,0,0,0,0,0,0.415295,6.44405252080174,9.310805880706056,1.5910709610219658,-0.003550105054269385,-0.0031500312734170557,-0.0024645209803487124,-0.002450704826156443,-0.0010927842277705583,-0.0035280717370800817
-1,6.64601,9.69241,-2.21678,-2.69178,0.119673,1.0706,1.30489,0.0652978,-0.000894306,-0.00175739,1.62725,0.013199,0.0200616,-0.271515,9.02135,6.53548,6.70899,6.52013,6.89092,6.63176,6.69094,6.44511,9.75355,9.71556,9.70792,10.0016,9.70521,9.82795,9.57105,1.3267,1.4909,1.98028,1.52849,1.78394,2.06176,1.64743,-0.0040264,-0.00209251,-0.00231707,-0.00390143,-0.000279399,-0.00124765,-0.00227448,-0.00322214,-0.00236825,0.0000528429,-0.00108381,-0.00298502,-0.00107187,-0.00175329,-0.00031671,-0.00276059,-0.0017068,-0.0000625532,-0.00202514,-0.00205604,-0.00196519,-0.00270885,-0.000788858,-0.00265009,-0.00256695,-0.0014989,-0.00285904,-0.00231458,-0.00126931,-0.00104137,-0.000652294,-0.001583,-0.00027016,-0.00091509,-0.00106793,-0.00351052,-0.00177088,-0.00157811,-0.00365006,-0.00110689,-0.00162607,-0.0018538,2.14757,-14.5744,0.929224,0.221818,0.513534,0.395943,0.121509,0.154488,0.000354032,0.000895037,0.201638,1,0.361763,-0.0732884,-0.157748,-0.00140596,-0.0466346,-0.118716,-0.528627,-0.456295,0,0.93227,0.131305,-0.166207,0.165354,0.416748,0.367528,0.344933,0.0299399,0,0,0.988629,0.374617,0.233567,-0.552606,0.204031,0.202094,-0.105557,0,0,0,0.898417,0.0835877,0.00115832,0.255808,0.309235,0.588858,0,0,0,0,0.954524,0.328341,0.00601106,-0.0715608,0.0405557,0,0,0,0,0,0.641065,-0.482759,0.204426,-0.00198879,0,0,0,0,0,0,0.714612,0.271924,-0.285513,0,0,0,0,0,0,0,0.58673,0.457288,0,0,0,0,0,0,0,0,0.375131,6.650958842792259,9.499474311562878,1.3693082087830575,-0.0027570948350667916,-0.0008429293052413095,-0.0010896913172263405,-0.003270907748395802,-0.0011580784926588548,-0.001543647170677249
-1,6.50254,9.56394,-2.29015,-2.72128,0.138121,0.960535,1.25239,0.108155,-0.00164165,-0.0021694,1.81526,0.0153921,0.0168141,-0.375957,8.59081,6.36538,6.51024,6.36497,6.62762,6.62135,6.47195,6.63153,9.64702,9.5723,9.59825,9.63468,9.50017,9.51012,9.40409,1.38716,1.47214,1.77928,1.54692,1.76529,2.08719,1.66868,-0.00176525,-0.00178312,-0.00151428,-0.0042939,-0.00114437,-0.000907737,-0.00114815,-0.0017041,-0.00067126,-0.00129325,-0.00110112,-0.00107689,-0.00178799,-0.00327167,-0.0039327,-0.00229636,-0.00280478,-0.000855542,-0.00160126,-0.00336702,-0.00221689,-0.0026309,-0.000404893,-0.0017009,-0.00256749,-0.00161144,-0.00287848,-0.00098747,-0.00173004,-0.00122911,-0.000796927,-0.00215492,-0.000569372,-0.00104204,-0.00190043,-0.00352328,-0.00309632,-0.00289759,-0.00483308,-0.0017291,-0.000459902,-0.00106549,6.2017,-16.1454,0.959977,0.216079,0.513483,0.487632,0.111472,0.059645,0.000585704,0.000921002,0.169583,1,-0.313786,-0.0345069,-0.0372224,-0.0654866,0.481534,0.106278,0.299708,0.0466709,0,0.949494,-0.19663,-0.315469,0.192894,0.029942,-0.322961,-0.110572,-0.417782,0,0,0.97987,-0.0436349,-0.0856462,0.388463,-0.238573,0.136891,0.208699,0,0,0,0.947201,-0.255509,-0.552942,-0.213894,0.292155,-0.041772,0,0,0,0,0.941214,-0.0715426,-0.171557,0.695418,-0.081899,0,0,0,0,0,0.552686,0.567657,-0.0998301,-0.126763,0,0,0,0,0,0,0.655795,0.0237997,0.269618,0,0,0,0,0,0,0,0.547463,-0.311902,0,0,0,0,0,0,0,0,0.765001,6.547158733951067,9.544860775526072,1.878051220762976,-0.0025747934307154483,-0.00324766608971492,-0.0011067844631484692,-0.0016410948340734996,-0.0027302928591061,-0.0022322004922232
-1,6.48508,9.49494,-2.29428,-2.737,0.139892,0.938336,1.23712,0.167095,-0.00151463,-0.00244775,1.72655,0.0092885,0.0167195,-0.304354,8.37222,6.43203,6.5052,6.21474,6.62154,6.5204,6.4623,6.57767,9.69297,9.42399,9.63125,9.57659,9.40421,9.28882,9.38437,1.3439,1.68369,1.82265,1.54579,1.81499,2.1046,1.69931,-0.00374965,-0.00209855,-0.00305674,-0.00421161,-0.00109885,-0.00113761,-0.00192558,-0.00289914,-0.00249041,-0.00106921,-0.00119154,-0.00254255,-0.00115532,-0.00385868,-0.00239366,-0.00176676,-0.0027705,-0.00040415,-0.000385572,-0.00147143,-0.00285855,-0.00282672,-0.00353978,-0.00391321,-0.00225478,-0.00179394,-0.00274804,-0.00176502,-0.00155489,-0.001169,-0.00117518,-0.00189005,-0.000648682,-0.0012159,-0.00177051,-0.00300032,-0.00253194,-0.00209331,-0.00398798,-0.00176868,-0.00194389,-0.00219951,13.9188,-12.6628,0.891928,0.207026,0.508368,0.434028,0.0947885,0.114304,0.000644404,0.00102664,0.188699,1,-0.095272,-0.181045,0.0160607,-0.249399,0.165032,0.45483,-0.104593,-0.4032,0,0.995451,-0.513942,-0.595306,0.0432939,0.21368,0.133717,-0.276039,-0.636837,0,0,0.838503,0.337571,0.287664,0.168677,0.177707,-0.39433,-0.189485,0,0,0,0.728971,-0.44702,0.00434717,0.337504,0.667478,0.278772,0,0,0,0,0.808299,0.0504027,0.126901,0.379428,-0.0105266,0,0,0,0,0,0.946623,-0.0342393,0.104011,-0.144275,0,0,0,0,0,0,0.782614,0.0669329,0.404347,0,0,0,0,0,0,0,0.390609,0.0985135,0,0,0,0,0,0,0,0,0.352309,6.486444143742942,9.32663271927408,2.0865409084782174,-0.0011220000315722916,-0.0013557261782776333,-0.0034155710403661593,-0.003238677602814621,-0.0013532764088709437,-0.0018427752814078621
-1,6.53325,9.46185,-2.33425,-2.754,0.142339,0.902018,1.21032,0.106505,-0.00134104,-0.00228736,1.75145,0.0104425,0.0153451,-0.324909,8.4447,6.541,6.52741,6.30095,6.70525,6.58535,6.53289,6.74729,9.62679,9.47278,9.50377,9.56517,9.41753,9.27751,9.34596,1.34235,1.59209,1.97183,1.52358,1.78517,2.11814,1.66214,-0.00375352,-0.0028471,-0.00312183,-0.00395953,-0.00118851,-0.00123122,-0.00204137,-0.00328045,-0.0023646,-0.000749453,-0.00109515,-0.00201858,-0.00109822,-0.0036625,-0.00172488,-0.00165613,-0.00241671,-0.00067968,-0.000559774,-0.00214399,-0.00230875,-0.00411054,-0.00272859,-0.002506,-0.00312863,-0.00222727,-0.00249176,-0.000918887,-0.00146899,-0.00130494,-0.00125742,-0.00178493,-0.000572215,-0.000931557,-0.00161583,-0.00230849,-0.00210565,-0.0018322,-0.00442394,-0.0016243,-0.00155864,-0.00287899,14.1021,-9.88168,0.876472,0.204747,0.50507,0.445529,0.1065,0.11989,0.000441525,0.000964822,0.226255,1,0.0344636,-0.202655,-0.0311719,-0.224931,0.0882646,0.499218,-0.10249,-0.298404,0,0.999406,-0.554796,-0.430435,-0.148011,0.359872,-0.112041,-0.144074,-0.554878,0,0,0.806928,0.261852,0.252421,0.158996,0.190868,-0.325287,-0.293833,0,0,0,0.863242,-0.368312,0.15169,0.0337252,0.758745,0.243407,0,0,0,0,0.853304,-0.0505073,0.185389,0.34837,-0.124007,0,0,0,0,0,0.901033,-0.164309,-0.059839,-0.0444458,0,0,0,0,0,0,0.799558,-0.0650889,0.22901,0,0,0,0,0,0,0,0.397559,0.111754,0,0,0,0,0,0,0,0,0.61253,6.344156524066404,9.509703010965044,1.8618139836132213,-0.0024011730565619794,-0.003071623976429417,-0.0024922826846611314,-0.002727291141356909,-0.001510794442991435,-0.0016132567792542208
-1,6.47927,9.75524,-2.14842,-2.64775,0.117239,1.08295,1.31219,0.195882,-0.00178663,-0.00187736,1.66075,0.0163011,0.0179669,-0.327606,8.9062,6.10416,6.45383,6.60293,6.4335,6.56446,6.39573,6.54914,9.8581,9.82829,9.4952,9.85739,9.69087,9.65522,9.61429,1.36903,1.60037,1.93325,1.55245,1.81567,2.0717,1.69678,-0.00132259,-0.000889096,-0.00177355,-0.00417714,-0.00221847,-0.00153209,-0.00177886,-0.00145674,-0.00265189,-0.000674166,-0.00120665,-0.00159681,-0.00148296,-0.0015984,-0.00199467,-0.00252185,-0.00141114,3.30518e-6,-0.00211883,-0.00271665,-0.00155701,-0.000597638,-0.00243038,-0.00553009,-0.000523023,-0.00347087,-0.00322621,-0.00228125,-0.00151362,-0.00134896,-0.000882817,-0.00194476,-0.00124489,-0.00113918,-0.00182432,-0.00116273,-0.00168411,-0.00201323,-0.00401425,-0.00144677,-0.000899431,-0.00210446,16.1214,-15.6254,0.992529,0.203474,0.506337,0.443081,0.159589,0.0912698,0.000626332,0.000951722,0.230091,1,-0.206545,0.187577,-0.176532,-0.125851,0.163274,-0.443768,-0.27363,-0.0177058,0,0.978437,0.0883227,0.00181125,-0.101925,-0.222248,0.187932,-0.419639,0.285015,0,0,0.978271,0.0872145,0.148738,-0.460049,-0.401005,0.317784,0.505235,0,0,0,0.980422,-0.308459,-0.518265,-0.0817299,-0.103537,0.255774,0,0,0,0,0.925474,0.289613,-0.233951,-0.302299,0.11412,0,0,0,0,0,0.599856,0.215755,0.442153,-0.540508,0,0,0,0,0,0,0.706387,-0.229337,-0.267707,0,0,0,0,0,0,0,0.54575,0.051743,0,0,0,0,0,0,0,0,0.467176,6.410178262428619,9.739109484225706,1.7874710664201812,-0.001669538734465089,-0.0020611309009198426,-0.0021115443322518306,-0.0010644495188772184,-0.001038964193170015,-0.001543983492858608
-1,6.53006,9.6263,-2.24234,-2.67672,0.127754,1.04603,1.32343,0.0700591,-0.00137655,-0.00216938,1.6978,0.0136448,0.0149754,-0.361915,8.83261,6.51412,6.54414,6.39736,6.63487,6.50562,6.50633,6.52706,9.82853,9.56729,9.37145,9.65308,9.47644,9.55205,9.54574,1.12825,1.58186,2.06687,1.53414,1.78884,2.12009,1.68252,-0.00272479,-0.00242492,-0.00331642,-0.00412941,-0.00356034,-0.000940856,-0.00289852,-0.00230102,-0.00248168,-0.0000905142,-0.000957772,-0.00231866,-0.00166208,-0.00169614,-0.00326793,-0.00337719,-0.00217073,-0.000463442,-0.00202904,-0.00355365,-0.00279841,-0.00326524,-0.00153862,-0.00281478,-0.000643606,-0.00111617,-0.00252724,-0.00110961,-0.00151696,-0.00109913,-0.000649295,-0.00188783,-0.000940911,-0.000889655,-0.00170058,-0.00394195,-0.00111866,-0.00225543,-0.00427499,-0.00279926,-0.00245877,-0.00196196,24.6444,-20.1479,0.94008,0.219483,0.514767,0.430164,0.0603647,0.117076,0.000444419,0.0010464,0.210461,1,0.386959,-0.297481,-0.0314137,-0.161629,0.065315,0.501304,-0.301811,0.0177136,0,0.922097,-0.378786,0.245223,-0.55772,0.0426396,-0.100528,0.023104,-0.360533,0,0,0.876371,0.545499,-0.0929545,0.0390041,-0.198192,0.275036,-0.185942,0,0,0,0.800818,-0.0854302,-0.330257,-0.186201,-0.0284255,0.275687,0,0,0,0,0.804292,-0.273259,-0.349043,-0.114384,-0.267419,0,0,0,0,0,0.899252,-0.0160633,-0.539168,-0.290004,0,0,0,0,0,0,0.736579,-0.40891,-0.277115,0,0,0,0,0,0,0,0.600775,-0.095892,0,0,0,0,0,0,0,0,0.719389,6.486047371255123,9.557656062514159,1.5264118516313372,-0.003534050753718504,-0.001349829567336796,-0.0029858357669901798,-0.0020000778148073495,-0.0013694234106894315,-0.0026274439056399473
-1,6.4013,9.5866,-2.23828,-2.71662,0.129865,1.06687,1.32993,0.0754254,-0.0012273,-0.00207658,1.74485,0.0123411,0.0137383,-0.284467,8.98396,6.45619,6.29587,6.31513,6.59897,6.28025,6.30834,6.45182,9.63814,9.63427,9.44131,9.72197,9.59892,9.4487,9.47147,1.37638,1.47029,1.93196,1.53562,1.74288,2.17229,1.65912,-0.000768438,-0.000324727,-0.00256024,-0.00400701,-0.00255062,-0.00129108,-0.00290513,-0.00394516,-0.00289391,-0.00107674,-0.00118843,-0.00154817,-0.00136871,-0.00121065,-0.0027875,-0.00347733,-0.001026,-0.000289323,-0.00173967,-0.00131765,-0.00111568,-0.00284158,-0.000837789,-0.0026274,-0.00232583,-0.000271125,-0.00280022,-0.00200885,-0.00155597,-0.00101488,-0.00102934,-0.00175697,0.0000773428,-0.00108862,-0.0014699,-0.00089728,-0.00130363,-0.00215182,-0.00375472,-0.000984778,-0.00291567,-0.00286374,24.1897,-10.0336,0.951238,0.217343,0.514313,0.445213,0.0892555,0.123601,0.000650786,0.00103817,0.379654,1,-0.112247,-0.0665504,-0.277476,0.0303184,0.33084,-0.387984,-0.29095,-0.126951,0,0.99368,0.000377774,-0.248624,0.0220221,0.0275992,0.220429,-0.12567,0.226204,0,0,0.997783,-0.400272,0.0276505,-0.0430153,0.0146069,0.430973,0.190271,0,0,0,0.837242,-0.422621,-0.414532,-0.221089,-0.241094,0.371178,0,0,0,0,0.905109,0.48835,0.211465,0.141493,0.0958902,0,0,0,0,0,0.691094,-0.401364,0.232861,0.0704397,0,0,0,0,0,0,0.738901,0.592889,0.637559,0,0,0,0,0,0,0,0.47951,-0.0275855,0,0,0,0,0,0,0,0,0.58081,6.422687375267292,9.626930743310258,1.8671692959969106,-0.002077033006814474,-0.0027059279863867365,-0.0014433136098825385,-0.002595312006042981,-0.0007001627336736182,-0.001944212638261777
-1,6.34782,9.48065,-2.20404,-2.67857,0.126517,1.07916,1.3845,0.051127,-0.00106588,-0.00232501,1.54,0.0115896,0.0117802,-0.384037,8.90862,6.15868,6.6044,6.31331,6.64512,6.47915,6.32898,6.21304,9.42694,9.52798,9.47722,9.7385,9.5208,9.41746,9.38029,1.35243,1.53985,1.7813,1.53953,1.83872,2.06721,1.6844,-0.00392884,-0.00278744,-0.00249645,-0.00426073,-0.000827262,-0.00106735,-0.00109862,-0.00140863,-0.00301107,-0.000762525,-0.00105192,-0.00317525,-0.0016455,-0.00186253,-0.00354318,-0.00170345,-0.00379489,-0.000513982,-0.00198309,-0.0017311,-0.00214766,-0.00395068,-0.00159244,-0.00280934,-0.00297665,-0.000211259,-0.00250923,-0.00306711,-0.00139018,-0.00113673,-0.00113629,-0.00219561,-0.000505883,-0.001156,-0.00177114,-0.00194583,-0.00209072,-0.00468134,-0.00436735,-0.0034909,-0.00306726,-0.00185937,27.0993,-4.82993,0.927555,0.216636,0.515141,0.440702,0.145309,0.0960153,0.000715263,0.00110257,0.183618,1,0.317315,0.0453774,-0.20887,-0.0174759,0.182277,0.350846,0.0812166,-0.162599,0,0.94832,-0.345651,-0.304002,0.0342203,0.365638,-0.106078,0.061429,-0.557543,0,0,0.937265,0.358468,0.318857,-0.0695688,-0.261938,-0.173691,-0.10916,0,0,0,0.857588,-0.0790849,0.0723241,0.185713,-0.100482,-0.105844,0,0,0,0,0.943716,-0.610911,-0.61569,-0.19178,-0.293674,0,0,0,0,0,0.670672,-0.23345,-0.177438,-0.08825,0,0,0,0,0,0,0.573569,0.26517,-0.294231,0,0,0,0,0,0,0,0.900437,0.0868965,0,0,0,0,0,0,0,0,0.671887,6.316286573565785,9.383461596678146,1.6770955399588114,-0.0021542383058621205,-0.0025803574974846756,-0.00277100376706134,-0.003012271906725136,-0.00047423306156600816,-0.0012715260589650258
